Objetivo 1; Objetivo 2; Porcentaje de peticiones servidas; Solucion factible
661166.0;380817.0;60.87;SI
634856.0;453166.0;56.522;SI
658919.0;392759.0;56.522;SI
656793.0;331475.0;52.174;SI
646287.0;413850.0;56.522;SI
659366.0;456610.0;65.217;SI
633661.0;470809.0;56.522;SI
674108.0;435447.0;69.565;SI
646243.0;422979.0;56.522;SI
628344.0;451817.0;47.826;SI
661944.0;380817.0;60.87;SI
642253.0;466618.0;56.522;SI
643913.0;388286.0;52.174;SI
650070.0;281358.0;47.826;SI
659366.0;392759.0;56.522;SI
660927.0;359660.0;56.522;SI
635181.0;481882.0;56.522;SI
641027.0;403611.0;52.174;SI
634800.0;501798.0;56.522;SI
635181.0;481882.0;56.522;SI
675011.0;391548.0;65.217;SI
648247.0;497093.0;60.87;SI
634797.0;475508.0;47.826;SI
673159.0;329960.0;56.522;SI
673159.0;329960.0;56.522;SI
664849.0;407925.0;60.87;SI
663342.0;349832.0;56.522;SI
642586.0;466618.0;56.522;SI
651751.0;281358.0;47.826;SI
659589.0;402783.0;56.522;SI
635531.0;321950.0;39.13;SI
636219.0;406692.0;47.826;SI
636848.0;481882.0;56.522;SI
636158.0;591837.0;56.522;SI
635882.0;389217.0;43.478;SI
677874.0;384963.0;60.87;SI
678118.0;469909.0;69.565;SI
652397.0;368912.0;52.174;SI
653783.0;431173.0;56.522;SI
665890.0;347075.0;56.522;SI
663574.0;395228.0;56.522;SI
648553.0;468321.0;56.522;SI
654664.0;284140.0;47.826;SI
635643.0;323970.0;39.13;SI
638586.0;382931.0;47.826;SI
642090.0;426845.0;52.174;SI
644741.0;482902.0;56.522;SI
637412.0;324646.0;43.478;SI
638586.0;382931.0;47.826;SI
638586.0;382931.0;47.826;SI
639329.0;434215.0;52.174;SI
679906.0;441722.0;65.217;SI
682614.0;420957.0;65.217;SI
680465.0;428324.0;65.217;SI
682614.0;420957.0;65.217;SI
655103.0;306383.0;47.826;SI
661964.0;369222.0;52.174;SI
674934.0;423527.0;60.87;SI
674934.0;423527.0;60.87;SI
675017.0;420242.0;60.87;SI
674934.0;423527.0;60.87;SI
669363.0;424848.0;60.87;SI
664423.0;548550.0;65.217;SI
664052.0;555421.0;65.217;SI
667058.0;470075.0;60.87;SI
653797.0;475245.0;56.522;SI
655195.0;288747.0;47.826;SI
646392.0;415518.0;52.174;SI
647372.0;414725.0;52.174;SI
652916.0;414477.0;52.174;SI
638583.0;374685.0;43.478;SI
639144.0;474398.0;52.174;SI
639872.0;379470.0;47.826;SI
643558.0;443889.0;52.174;SI
644430.0;437472.0;52.174;SI
644379.0;440784.0;52.174;SI
680623.0;449809.0;65.217;SI
681998.0;447224.0;65.217;SI
682754.0;420957.0;65.217;SI
682754.0;420957.0;65.217;SI
682754.0;420957.0;65.217;SI
682754.0;420957.0;65.217;SI
682754.0;420957.0;65.217;SI
682754.0;420957.0;65.217;SI
682754.0;420957.0;65.217;SI
682754.0;420957.0;65.217;SI
656584.0;306383.0;47.826;SI
638663.0;409373.0;43.478;SI
638663.0;409373.0;43.478;SI
691668.0;426817.0;65.217;SI
691668.0;426817.0;65.217;SI
667371.0;385056.0;52.174;SI
654923.0;307554.0;47.826;SI
646801.0;486262.0;56.522;SI
642576.0;326370.0;43.478;SI
639786.0;371939.0;43.478;SI
687717.0;448086.0;65.217;SI
680658.0;472760.0;65.217;SI
660256.0;469639.0;56.522;SI
669422.0;334026.0;52.174;SI
