Objetivo 1; Objetivo 2; Porcentaje de peticiones servidas; Solucion factible
107386.0;97585.0;66.667;SI
107386.0;97585.0;66.667;SI
82328.0;77158.0;44.444;SI
100941.0;45107.0;38.889;SI
84049.0;143743.0;72.222;SI
83014.0;104646.0;61.111;SI
95814.0;49887.0;38.889;SI
100659.0;101986.0;66.667;SI
84941.0;88115.0;55.556;SI
86245.0;129056.0;66.667;SI
85177.0;68448.0;50.0;SI
90631.0;111061.0;66.667;SI
83917.0;103814.0;61.111;SI
84038.0;88947.0;55.556;SI
97985.0;102589.0;66.667;SI
92656.0;54977.0;44.444;SI
85028.0;138952.0;72.222;SI
94387.0;106660.0;66.667;SI
91423.0;107290.0;66.667;SI
95443.0;102889.0;66.667;SI
91486.0;60713.0;44.444;SI
87028.0;123154.0;66.667;SI
87523.0;65068.0;50.0;SI
92656.0;54977.0;44.444;SI
85028.0;138952.0;72.222;SI
89240.0;118911.0;66.667;SI
87077.0;65828.0;50.0;SI
88385.0;122082.0;66.667;SI
89712.0;62305.0;44.444;SI
89124.0;62993.0;44.444;SI
85691.0;67348.0;50.0;SI
89240.0;118911.0;66.667;SI
91486.0;60713.0;44.444;SI
89124.0;62993.0;44.444;SI
94387.0;106660.0;66.667;SI
88385.0;122082.0;66.667;SI
89213.0;119913.0;66.667;SI
87028.0;123154.0;66.667;SI
89712.0;62305.0;44.444;SI
95443.0;102889.0;66.667;SI
85691.0;67348.0;50.0;SI
91423.0;107290.0;66.667;SI
89213.0;119913.0;66.667;SI
85177.0;68448.0;50.0;SI
84941.0;88115.0;55.556;SI
84038.0;88947.0;55.556;SI
83917.0;103814.0;61.111;SI
92656.0;54977.0;44.444;SI
85028.0;138952.0;72.222;SI
89240.0;118911.0;66.667;SI
91486.0;60713.0;44.444;SI
89124.0;62993.0;44.444;SI
88385.0;122082.0;66.667;SI
87028.0;123154.0;66.667;SI
89712.0;62305.0;44.444;SI
95443.0;102889.0;66.667;SI
85691.0;67348.0;50.0;SI
89213.0;119913.0;66.667;SI
84941.0;88115.0;55.556;SI
84038.0;88947.0;55.556;SI
83917.0;103814.0;61.111;SI
92656.0;54977.0;44.444;SI
85028.0;138952.0;72.222;SI
91486.0;60713.0;44.444;SI
89124.0;62993.0;44.444;SI
88385.0;122082.0;66.667;SI
87028.0;123154.0;66.667;SI
89712.0;62305.0;44.444;SI
95443.0;102889.0;66.667;SI
85691.0;67348.0;50.0;SI
89213.0;119913.0;66.667;SI
84038.0;88947.0;55.556;SI
83917.0;103814.0;61.111;SI
92656.0;54977.0;44.444;SI
91486.0;60713.0;44.444;SI
89124.0;62993.0;44.444;SI
88385.0;122082.0;66.667;SI
95443.0;102889.0;66.667;SI
87028.0;123154.0;66.667;SI
89712.0;62305.0;44.444;SI
85691.0;67348.0;50.0;SI
89213.0;119913.0;66.667;SI
83917.0;103814.0;61.111;SI
83917.0;103814.0;61.111;SI
89124.0;62993.0;44.444;SI
95443.0;102889.0;66.667;SI
87028.0;123154.0;66.667;SI
89712.0;62305.0;44.444;SI
85691.0;67348.0;50.0;SI
89213.0;119913.0;66.667;SI
83917.0;103814.0;61.111;SI
89712.0;62305.0;44.444;SI
95443.0;102889.0;66.667;SI
89213.0;119913.0;66.667;SI
85691.0;67348.0;50.0;SI
89213.0;119913.0;66.667;SI
89213.0;119913.0;66.667;SI
89213.0;119913.0;66.667;SI
89213.0;119913.0;66.667;SI
95443.0;102889.0;66.667;SI
