0 13 5 12 15 7 13 3 10 -1 0 0 16 5 0 -1 16 11 14 12 7 3 12 16 0 11 8 11 14 -1 9 0 0 15 10 11 12 2 12 4 16 7 2 0 12 4 4 0 0 0 5 0 0 0 7 13 0 0 -1 16 11 7 4 0 0 11 18 16 10 6 18 14 7 17 4 6 10 12 14 0 16 6 13 14 14 2 9 17 15 0 11 16 4 12 8 0 0 9 14 1 0 1 7 1 
0 13 5 12 15 7 13 3 10 -1 0 0 16 5 0 -1 16 11 14 12 7 3 12 16 0 11 8 11 14 -1 9 0 0 15 10 11 12 2 12 4 16 7 2 0 12 4 4 0 0 0 5 0 0 0 7 13 0 0 -1 16 11 7 4 0 0 11 18 16 10 6 18 14 7 17 4 6 10 12 14 0 16 6 13 14 14 2 9 17 15 0 11 16 4 12 8 0 0 9 14 1 0 1 7 1 
1 17 8 10 1 7 0 11 10 -1 0 0 17 5 0 -1 16 11 14 11 0 0 17 17 0 15 10 10 15 -1 9 0 0 17 11 11 13 0 12 5 17 6 2 1 10 4 4 0 0 0 5 0 0 0 10 13 0 0 -1 16 11 6 7 4 14 12 18 18 12 0 18 14 7 17 4 6 10 4 13 0 18 6 14 14 17 4 9 2 14 11 7 17 3 12 14 0 0 11 14 0 0 0 7 1 
0 17 8 10 0 7 0 10 10 -1 0 0 17 5 2 -1 16 11 14 11 0 0 17 17 0 15 10 10 15 -1 9 0 0 16 11 11 12 0 9 5 17 6 2 0 10 4 4 0 0 0 5 0 0 0 10 13 0 0 -1 16 11 5 7 4 14 12 18 18 12 0 18 14 7 17 4 6 10 4 13 0 18 6 14 14 14 4 9 2 14 11 7 17 3 11 14 0 0 10 14 0 0 0 7 1 
8 17 8 9 0 14 0 2 0 -1 0 0 17 4 0 -1 16 10 14 11 0 0 11 17 0 11 10 10 14 -1 9 0 0 16 11 11 10 0 12 5 17 6 2 0 11 4 4 0 0 0 5 0 0 0 10 13 0 0 -1 15 11 7 7 4 14 12 18 18 12 0 18 14 7 17 4 6 11 4 12 0 18 6 14 14 16 4 9 1 14 0 7 15 3 12 14 0 0 8 14 0 0 1 7 0 
7 15 5 12 15 15 13 3 10 -1 0 0 0 5 0 -1 16 11 14 12 8 3 12 2 0 11 8 10 11 -1 9 0 0 16 10 11 7 2 12 4 16 5 2 0 13 4 4 0 0 0 5 0 0 0 7 13 0 0 -1 16 11 7 3 0 0 11 18 18 10 0 18 18 7 13 4 7 11 11 14 0 18 6 12 12 12 2 2 17 13 0 11 16 4 13 7 1 0 9 14 0 0 1 7 0 
0 13 5 12 15 7 13 3 10 -1 0 0 16 5 0 -1 16 11 14 12 7 3 12 16 0 11 8 11 14 -1 9 0 0 15 10 11 12 2 12 4 16 7 2 0 12 4 4 0 0 0 5 0 0 0 7 13 0 0 -1 16 11 7 4 0 0 11 18 16 10 6 18 14 7 17 4 6 10 12 14 0 16 6 13 14 14 2 9 17 15 0 11 16 4 12 8 0 0 9 14 1 0 1 7 1 
0 13 5 12 15 7 13 3 10 -1 0 0 16 5 0 -1 16 11 14 12 7 3 12 16 0 11 8 11 14 -1 9 0 0 15 10 11 12 2 12 4 16 7 2 0 12 4 4 0 0 0 5 0 0 0 7 13 0 0 -1 16 11 7 4 0 0 11 18 16 10 6 18 14 7 17 4 6 10 12 14 0 16 6 13 14 14 2 9 17 15 0 11 16 4 12 8 0 0 9 14 1 0 1 7 1 
0 13 5 12 15 7 13 3 10 -1 0 0 16 5 0 -1 16 11 14 12 7 3 12 16 0 11 8 11 14 -1 9 0 0 15 10 11 12 2 12 4 16 7 2 0 12 4 4 0 0 0 5 0 0 0 7 13 0 0 -1 16 11 7 4 0 0 11 18 16 10 6 18 14 7 17 4 6 10 12 14 0 16 6 13 14 14 2 9 17 15 0 11 16 4 12 8 0 0 9 14 1 0 1 7 1 
1 17 8 10 1 7 0 11 10 -1 0 0 17 5 0 -1 16 11 14 11 0 0 17 17 0 15 10 10 15 -1 9 0 0 17 11 11 13 0 12 5 17 6 2 1 10 4 4 0 0 0 5 0 0 0 10 13 0 0 -1 16 11 6 7 4 14 12 18 18 12 0 18 14 7 17 4 6 10 4 13 0 18 6 14 14 17 4 9 2 14 11 7 17 3 12 14 0 0 11 14 0 0 0 7 1 
1 17 8 10 1 7 0 11 10 -1 0 0 17 5 0 -1 16 11 14 11 0 0 17 17 0 15 10 10 15 -1 9 0 0 17 11 11 13 0 12 5 17 6 2 1 10 4 4 0 0 0 5 0 0 0 10 13 0 0 -1 16 11 6 7 4 14 12 18 18 12 0 18 14 7 17 4 6 10 4 13 0 18 6 14 14 17 4 9 2 14 11 7 17 3 12 14 0 0 11 14 0 0 0 7 1 
1 17 8 10 1 7 0 11 10 -1 0 0 17 5 0 -1 16 11 14 11 0 0 17 17 0 15 10 10 15 -1 9 0 0 17 11 11 13 0 12 5 17 6 2 1 10 4 4 0 0 0 5 0 0 0 10 13 0 0 -1 16 11 6 7 4 14 12 18 18 12 0 18 14 7 17 4 6 10 4 13 0 18 6 14 14 17 4 9 2 14 11 7 17 3 12 14 0 0 11 14 0 0 0 7 1 
8 17 8 9 0 14 0 2 0 -1 0 0 17 4 0 -1 16 10 14 11 0 0 11 17 0 11 10 10 14 -1 9 0 0 16 11 11 10 0 12 5 17 6 2 0 11 4 4 0 0 0 5 0 0 0 10 13 0 0 -1 15 11 7 4 4 14 12 18 18 12 0 18 14 7 17 4 6 11 4 12 0 18 6 14 14 16 4 9 1 14 0 7 15 3 12 14 0 0 8 14 0 0 1 7 0 
1 17 8 10 1 7 0 10 10 -1 0 0 17 5 0 -1 16 11 14 11 0 0 17 17 2 15 10 10 15 -1 9 0 0 17 11 11 12 0 12 5 17 6 2 1 10 4 4 0 0 0 5 0 0 0 10 13 0 0 -1 16 11 6 7 4 14 12 18 18 12 0 18 14 7 17 4 6 10 4 13 0 18 7 14 14 17 4 9 2 14 11 7 17 3 12 14 0 0 10 14 0 0 0 7 1 
7 13 5 12 15 15 13 3 10 -1 0 0 0 5 0 -1 16 11 14 12 8 3 12 2 0 11 8 10 11 -1 9 0 0 16 10 11 7 2 12 4 16 5 2 0 13 4 4 0 10 0 5 0 0 0 7 13 0 0 -1 16 11 7 3 0 0 11 18 18 10 0 18 18 7 13 4 7 11 11 14 0 17 6 12 12 14 2 2 17 13 0 11 16 4 13 7 0 0 9 14 0 0 1 7 0 
1 17 8 10 1 7 0 11 10 -1 0 0 17 5 0 -1 16 11 14 11 0 0 17 17 0 15 10 10 15 -1 9 0 0 17 11 11 13 0 12 5 17 6 2 1 10 4 4 0 0 0 5 0 0 0 10 13 0 0 -1 16 11 6 7 4 14 12 18 18 12 0 18 14 7 17 4 6 10 4 13 0 18 6 14 14 17 4 9 2 14 11 7 17 3 12 14 0 0 11 14 0 0 0 7 1 
0 17 8 10 0 7 0 10 10 -1 0 0 17 5 2 -1 16 11 14 11 0 0 17 17 0 15 10 10 15 -1 9 0 0 16 11 11 12 0 9 5 17 6 2 0 10 4 4 0 0 0 5 0 0 0 10 13 0 0 -1 16 11 5 7 4 14 12 18 18 12 0 18 14 7 17 4 6 10 4 13 0 18 6 14 14 14 4 9 2 14 11 7 17 3 11 14 0 0 10 14 0 0 0 7 1 
1 17 8 10 1 7 0 11 10 -1 0 0 17 5 0 -1 16 11 14 11 0 0 17 17 0 15 10 10 15 -1 9 0 0 17 11 11 13 0 12 5 17 6 2 1 10 4 4 0 0 0 5 0 0 0 10 13 0 0 -1 16 11 6 7 4 14 12 18 18 12 0 18 14 7 17 4 6 10 4 13 0 18 6 14 14 17 4 9 2 14 11 7 17 3 12 14 0 0 11 14 0 0 0 7 1 
0 17 8 10 10 7 0 13 0 -1 0 0 17 5 0 -1 0 11 14 11 0 0 17 17 0 15 10 10 15 -1 9 0 0 16 11 11 12 0 10 5 17 6 2 0 13 4 4 0 0 0 5 0 0 0 10 13 0 0 -1 16 11 7 7 4 14 12 18 18 12 0 18 14 7 17 4 6 10 4 13 0 18 6 12 14 14 4 9 2 14 11 7 17 3 11 14 0 0 10 14 2 1 1 7 0 
0 13 5 12 15 7 13 3 10 -1 0 0 16 5 0 -1 16 11 14 12 7 3 12 16 0 11 8 11 14 -1 9 0 0 15 10 11 12 2 12 4 16 7 2 0 12 4 4 0 0 0 5 0 0 0 7 13 0 0 -1 16 11 7 4 0 0 11 18 16 10 6 18 14 7 17 4 6 10 12 14 0 16 6 13 14 14 2 9 17 15 0 11 16 4 12 8 0 0 9 14 1 0 1 7 1 
0 13 5 12 15 7 13 3 10 -1 0 0 16 5 0 -1 16 11 14 12 7 3 12 16 0 11 8 11 14 -1 9 0 0 15 10 11 12 2 12 4 16 7 2 0 12 4 4 0 0 0 5 0 0 0 7 13 0 0 -1 16 11 7 4 0 0 11 18 16 10 6 18 14 7 17 4 6 10 12 14 0 16 6 13 14 14 2 9 17 15 0 11 16 4 12 8 0 0 9 14 1 0 1 7 1 
0 17 8 10 0 7 0 10 10 -1 0 0 17 5 2 -1 16 11 14 11 0 0 17 17 0 15 10 10 15 -1 9 0 0 16 11 11 12 0 9 5 17 6 2 0 10 4 4 0 0 0 5 0 0 0 10 13 0 0 -1 16 11 5 7 4 14 12 18 18 12 0 18 14 7 17 4 6 10 4 13 0 18 6 14 14 14 4 9 2 14 11 7 17 3 11 14 0 0 10 14 0 0 0 7 1 
0 17 8 10 10 7 0 13 0 -1 0 0 17 5 0 -1 0 11 14 11 0 0 17 17 0 15 10 10 15 -1 9 0 0 16 11 11 12 0 10 5 17 6 2 0 13 4 4 0 0 0 5 0 0 0 10 13 0 0 -1 16 11 7 7 4 14 12 18 18 12 0 18 14 7 17 4 6 10 4 13 0 18 6 12 14 14 4 9 2 14 11 7 17 3 11 14 0 0 10 14 2 1 1 7 0 
0 17 8 10 10 7 0 13 0 -1 0 0 17 5 0 -1 0 11 14 11 0 0 17 17 0 15 10 10 15 -1 9 0 0 16 11 11 12 0 10 5 17 6 2 0 13 4 4 0 0 0 5 0 0 0 10 13 0 0 -1 16 11 7 7 4 14 12 18 18 12 0 18 14 7 17 4 6 10 4 13 0 18 6 12 14 14 4 9 2 14 11 7 17 3 11 14 0 0 10 14 2 1 1 7 0 
0 17 8 10 1 7 0 11 10 -1 0 0 17 5 0 -1 16 11 14 11 0 0 17 17 0 15 10 10 15 -1 9 0 0 17 11 11 13 0 10 5 17 6 2 1 10 4 4 0 0 0 5 0 0 0 10 13 0 0 -1 15 11 6 7 4 14 12 18 18 12 0 18 14 7 17 4 6 10 4 13 0 18 6 14 14 17 4 9 2 14 11 7 17 3 12 14 0 0 10 14 0 0 0 7 1 
