19 10 7 16 -1 9 0 12 3 0 14 4 10 -1 4 13 13 3 12 3 -1 1 7 0 0 0 17 17 0 10 -1 4 10 10 4 4 4 4 9 9 5 8 8 3 0 0 18 12 5 17 4 4 4 14 17 17 2 17 4 18 14 14 5 2 9 0 0 11 6 0 11 18 10 0 0 18 7 16 1 7 4 18 12 5 5 12 12 4 14 14 14 4 4 4 6 6 0 5 5 5 0 16 10 4 
19 11 7 16 -1 9 0 10 0 0 14 4 10 -1 4 13 13 3 12 0 -1 1 7 0 0 0 17 17 0 10 -1 4 10 10 4 4 4 4 9 9 5 8 8 6 0 0 18 12 5 17 4 4 4 14 17 17 2 17 4 18 14 14 5 2 9 0 0 11 6 0 11 18 10 0 0 18 7 14 1 7 4 18 12 5 5 12 12 4 14 14 14 4 4 4 6 6 0 5 5 5 0 16 10 4 
19 10 7 16 -1 9 0 12 3 0 14 4 10 -1 4 13 13 3 12 3 -1 1 7 0 0 0 17 17 0 10 -1 4 10 10 4 4 4 4 9 9 5 8 8 3 0 0 18 3 5 17 4 4 4 14 17 17 2 17 4 18 14 14 5 2 9 0 0 11 6 0 11 18 10 0 0 18 7 16 1 7 4 18 12 5 5 12 12 4 14 14 14 4 4 4 6 6 0 5 5 5 0 16 10 4 
19 10 7 16 -1 9 0 12 3 0 14 4 10 -1 4 13 13 3 12 3 -1 1 7 0 0 0 17 17 0 10 -1 4 10 10 4 4 4 4 9 9 5 8 8 3 0 0 18 12 5 17 4 4 4 14 17 17 2 17 4 18 14 14 5 2 9 0 0 11 6 0 11 18 10 0 0 18 7 16 1 7 4 18 12 5 5 12 12 4 14 14 14 4 4 4 6 6 0 5 5 5 0 16 10 4 
19 11 7 16 -1 9 0 10 0 0 14 4 10 -1 4 13 13 3 12 0 -1 1 7 0 0 0 17 17 0 10 -1 4 10 10 4 4 4 4 9 9 5 8 8 6 0 0 18 12 5 17 4 4 4 14 17 17 2 17 4 18 14 14 5 2 9 0 0 11 6 0 11 18 10 0 0 18 7 14 1 7 4 18 12 5 5 12 12 4 14 14 14 4 4 4 6 6 0 5 5 5 0 16 10 4 
19 10 7 16 -1 9 0 12 3 0 14 4 10 -1 4 13 13 3 12 3 -1 1 7 0 0 0 17 17 0 10 -1 4 10 10 4 4 4 4 9 9 6 8 8 3 0 0 18 3 5 17 4 4 4 14 17 17 2 17 4 18 14 14 5 2 9 0 0 11 6 0 11 18 10 0 0 18 7 16 1 7 4 18 12 5 5 12 12 4 14 14 14 4 4 4 6 6 0 5 5 5 0 16 10 4 
19 10 7 16 -1 9 0 10 0 0 14 4 10 -1 4 13 13 3 12 0 -1 1 7 0 0 0 17 17 0 10 -1 4 10 10 4 4 4 4 9 9 5 8 8 6 0 0 18 12 5 17 4 4 4 14 17 17 2 17 4 18 14 14 5 2 9 0 0 11 6 0 11 18 10 0 0 18 7 14 1 7 4 18 12 5 5 12 12 4 14 14 14 4 4 4 6 6 0 5 5 5 0 16 10 4 
19 10 7 16 -1 9 0 12 3 0 14 4 10 -1 4 13 13 3 12 3 -1 1 7 0 0 0 17 17 0 10 -1 4 10 10 4 4 4 4 9 9 5 8 8 3 0 0 18 12 5 17 4 4 4 14 17 17 2 17 4 18 14 14 5 2 9 0 0 11 6 0 11 18 10 0 0 18 7 16 1 7 4 18 12 5 5 12 12 4 14 14 14 4 4 4 6 6 0 5 5 5 0 16 10 4 
19 10 7 16 -1 9 0 10 0 0 14 4 10 -1 8 13 13 3 12 0 -1 1 7 4 0 0 17 17 0 10 -1 4 10 10 4 4 4 4 9 9 5 8 8 6 0 0 18 12 5 17 4 4 4 14 17 17 2 17 4 18 14 14 5 2 9 0 0 11 6 0 11 18 10 0 0 18 7 14 1 7 4 18 12 5 5 12 12 4 14 14 14 4 4 4 6 6 0 5 5 5 0 16 10 4 
19 10 7 16 -1 9 0 12 3 0 14 4 10 -1 4 13 13 3 12 3 -1 1 7 0 0 0 17 17 0 10 -1 4 10 10 4 4 4 4 9 9 5 8 8 6 0 0 18 12 5 17 4 4 4 14 17 17 2 17 4 18 14 12 5 2 9 0 0 11 6 0 11 18 10 0 0 18 7 16 1 7 4 18 12 5 5 12 12 4 14 14 14 4 4 4 6 6 0 5 5 5 0 16 10 4 
19 10 7 16 -1 9 0 12 3 0 14 4 10 -1 4 13 13 3 12 3 -1 1 7 0 0 0 17 17 0 10 -1 4 10 10 4 4 4 4 9 9 5 8 8 3 0 0 18 12 5 17 4 4 4 14 17 17 2 17 4 18 14 14 5 2 9 0 0 11 6 0 11 18 10 0 0 18 7 16 1 7 4 18 12 5 5 12 12 4 14 14 14 4 4 4 6 6 0 5 5 5 0 16 10 4 
19 10 7 16 -1 9 0 12 3 0 14 4 10 -1 4 13 13 3 12 3 -1 1 7 0 0 0 17 17 0 10 -1 4 10 10 4 4 4 4 9 9 6 8 8 3 0 0 18 3 5 17 4 4 4 14 17 17 2 17 4 18 14 14 5 2 9 0 0 11 6 0 11 18 10 0 0 18 7 16 1 7 4 18 12 5 5 12 12 4 14 14 14 4 4 4 6 6 0 5 5 5 0 16 10 4 
19 10 7 16 -1 9 0 12 3 0 14 4 10 -1 4 13 13 3 12 3 -1 1 7 0 0 0 17 17 0 10 -1 4 10 10 4 4 4 4 9 9 5 8 8 3 0 0 18 12 5 17 4 4 4 14 17 17 2 17 4 18 14 14 5 2 9 0 0 11 6 0 11 18 10 0 0 18 7 16 1 7 4 18 12 5 5 12 12 4 14 14 14 4 4 4 6 6 0 5 5 5 0 16 10 4 
19 10 7 16 -1 9 0 12 3 0 14 4 10 -1 4 13 13 3 12 3 -1 1 7 0 0 0 17 17 0 10 -1 4 10 10 4 4 4 4 9 9 5 8 8 3 0 0 18 12 5 17 4 4 4 14 17 17 2 17 4 18 14 14 5 2 9 0 0 11 6 0 11 18 10 0 0 18 7 16 1 7 4 18 12 5 5 12 12 4 14 14 14 4 4 4 6 6 0 5 5 5 0 16 10 4 
19 10 7 16 -1 9 0 12 3 0 14 4 10 -1 4 13 13 3 12 3 -1 1 7 0 0 0 17 17 0 10 -1 4 10 10 4 4 4 4 9 9 5 8 8 3 0 0 18 12 5 17 4 4 4 14 17 17 2 17 4 18 14 14 5 2 9 0 0 11 6 0 11 18 10 0 0 18 7 16 1 7 4 18 12 5 5 12 12 4 14 14 14 4 4 4 6 6 0 5 5 5 0 16 10 4 
19 11 7 16 -1 9 0 10 0 0 14 4 10 -1 4 13 13 3 12 0 -1 1 7 0 0 0 17 17 0 10 -1 4 10 10 4 4 4 4 9 9 5 8 8 6 0 0 18 12 5 17 4 4 4 14 17 17 2 17 4 18 14 14 5 2 9 0 0 11 6 0 11 18 10 0 0 18 7 14 1 7 4 18 12 5 5 12 12 4 14 14 14 4 4 4 6 6 0 5 5 5 0 16 10 4 
19 10 7 16 -1 9 0 12 3 0 14 4 10 -1 4 13 13 3 12 3 -1 1 7 0 0 0 17 17 0 10 -1 4 10 10 4 4 4 4 9 9 6 8 8 3 0 0 18 12 5 17 4 4 4 14 17 17 2 17 4 18 14 14 5 2 9 0 0 11 6 0 11 18 10 0 0 18 7 16 1 7 4 18 12 5 5 12 12 4 14 14 14 4 4 4 6 6 0 5 5 5 0 16 10 4 
19 10 7 16 -1 9 0 12 3 0 14 4 10 -1 4 13 13 3 12 3 -1 1 7 0 0 0 17 17 0 10 -1 4 10 10 4 4 4 4 9 9 5 8 8 3 0 0 18 12 5 17 4 4 4 14 17 17 2 17 4 18 14 14 5 2 9 0 0 11 6 0 11 18 10 0 0 18 7 16 1 7 4 18 12 5 5 12 12 4 14 14 14 4 4 4 6 6 0 5 5 5 0 16 10 4 
19 10 7 16 -1 9 0 12 3 0 14 4 10 -1 4 13 13 3 12 3 -1 1 7 0 0 0 17 17 0 10 -1 4 10 10 4 4 4 4 9 9 6 8 8 3 0 0 18 3 5 17 4 4 4 14 17 17 2 17 4 18 14 14 5 2 9 0 0 11 6 0 11 18 10 0 0 18 7 16 1 7 4 18 12 5 5 12 12 4 14 14 14 4 4 4 6 6 0 5 5 5 0 16 10 4 
19 10 7 16 -1 9 0 12 3 0 14 4 10 -1 4 13 13 3 12 3 -1 1 7 0 0 0 17 17 0 10 -1 4 10 10 4 4 4 4 9 9 5 8 8 3 0 0 18 12 5 17 4 4 4 14 17 17 2 17 4 18 14 14 5 2 9 0 0 11 6 0 11 18 10 0 0 18 7 16 1 7 4 18 12 5 5 12 12 4 14 14 14 4 4 4 6 6 0 5 5 5 0 16 10 4 
19 10 7 16 -1 9 0 12 3 0 14 4 10 -1 4 13 13 3 12 3 -1 1 7 0 0 0 17 17 0 10 -1 4 10 10 4 4 4 4 9 9 6 8 8 6 0 0 18 12 5 17 4 4 4 14 17 17 2 17 4 18 14 14 5 2 9 0 0 11 6 0 11 18 10 0 0 18 7 16 1 7 4 18 12 5 5 12 12 4 14 14 14 4 4 4 6 6 0 5 5 5 0 16 10 4 
19 10 7 16 -1 9 0 12 3 0 14 4 10 -1 4 13 13 3 12 3 -1 1 7 0 0 0 17 17 0 10 -1 4 10 10 4 4 4 4 9 9 5 8 8 3 0 0 18 3 5 17 4 4 4 14 17 17 2 17 4 18 14 14 5 2 9 0 0 11 6 0 11 18 10 0 0 18 7 16 1 7 4 18 12 5 5 12 12 4 14 14 14 4 4 4 6 6 0 5 5 5 0 16 10 4 
19 10 7 16 -1 9 0 12 3 0 14 4 10 -1 4 13 13 3 12 3 -1 1 7 0 0 0 17 17 0 10 -1 4 10 10 4 4 4 4 9 9 5 8 8 3 0 0 18 12 5 17 4 4 4 14 17 17 2 17 4 18 14 14 5 2 9 0 0 11 6 0 11 18 10 0 0 18 7 16 1 7 4 18 12 5 5 12 12 4 14 14 14 4 4 4 6 6 0 5 5 5 0 16 10 4 
19 10 7 16 -1 9 0 12 3 0 14 4 10 -1 4 13 13 3 12 3 -1 1 7 0 0 0 17 17 0 10 -1 4 10 10 4 4 4 4 9 9 5 8 8 3 0 0 18 12 5 17 4 4 4 14 17 17 2 17 4 18 14 14 5 2 9 0 0 11 6 0 11 18 10 0 0 18 7 16 1 7 4 18 12 5 5 12 12 4 14 14 14 4 4 4 6 6 0 5 5 5 0 16 10 4 
19 10 7 16 -1 9 0 12 3 0 14 4 10 -1 4 13 13 3 12 3 -1 1 7 0 0 0 17 17 0 10 -1 4 10 10 4 4 4 4 9 9 6 8 8 3 0 0 18 3 5 17 4 4 4 14 17 17 2 17 4 18 14 14 5 2 9 0 0 11 6 0 11 18 10 0 0 18 7 16 1 7 4 18 12 5 5 12 12 4 14 14 14 4 4 4 6 6 0 5 5 5 0 16 10 4 
19 11 7 16 -1 9 0 10 0 0 14 4 10 -1 4 13 13 3 12 0 -1 1 7 0 0 0 17 17 0 10 -1 4 10 10 4 4 4 4 9 9 5 8 8 6 0 0 18 12 5 17 4 4 4 14 17 17 2 17 4 18 14 14 5 2 9 0 0 11 6 0 11 18 10 0 0 18 7 14 1 7 4 18 12 5 5 12 12 4 14 14 14 4 4 4 6 6 0 5 5 5 0 16 10 4 
19 10 7 16 -1 9 0 12 3 0 14 4 10 -1 4 13 13 3 12 3 -1 1 7 0 0 0 17 17 0 10 -1 4 10 10 4 4 4 4 9 9 5 8 8 3 0 0 18 12 5 17 4 4 4 14 17 17 2 17 4 18 14 14 5 2 9 0 0 11 6 0 11 18 10 0 0 18 7 16 1 7 4 18 12 5 5 12 12 4 14 14 14 4 4 4 6 6 0 5 5 5 0 16 10 4 
19 10 7 16 -1 9 0 12 3 0 14 4 10 -1 4 13 13 3 12 3 -1 1 7 0 0 0 17 17 0 10 -1 4 10 10 4 4 4 4 9 9 6 8 8 3 0 0 18 12 5 17 4 4 4 14 17 17 2 17 4 18 14 14 5 2 9 0 0 11 6 0 11 18 10 0 0 18 7 16 1 7 4 18 12 5 5 12 12 4 14 14 14 4 4 4 6 6 0 5 5 5 0 16 10 4 
19 10 7 16 -1 9 0 12 3 0 14 4 10 -1 4 13 13 3 12 3 -1 1 7 0 0 0 17 17 0 10 -1 4 10 10 4 4 4 4 9 9 6 8 8 6 0 0 18 12 5 17 4 4 4 14 17 17 2 17 4 18 14 14 5 2 9 0 0 11 6 0 11 18 10 0 0 18 7 16 1 7 4 18 12 5 5 12 12 4 14 14 14 4 4 4 6 6 0 5 5 5 0 16 10 4 
19 10 7 16 -1 9 0 12 3 0 14 4 10 -1 4 13 13 3 12 3 -1 1 7 0 0 0 17 17 0 10 -1 4 10 10 4 4 4 4 9 9 5 8 8 3 0 0 18 12 5 17 4 4 4 14 17 17 2 17 4 18 14 14 5 2 9 0 0 11 6 0 11 18 10 0 0 18 7 16 1 7 4 18 12 5 5 12 12 4 14 14 14 4 4 4 6 6 0 5 5 5 0 16 10 4 
19 10 7 16 -1 9 0 12 3 0 14 4 10 -1 4 13 13 3 12 3 -1 1 7 0 0 0 17 17 0 10 -1 4 10 10 4 4 4 4 9 9 5 8 8 3 0 0 18 3 5 17 4 4 4 14 17 17 2 17 4 18 14 14 5 2 9 0 0 11 6 0 11 18 10 0 0 18 7 16 1 7 4 18 12 5 5 12 12 4 14 14 14 4 4 4 6 6 0 5 5 5 0 16 10 4 
19 11 7 16 -1 9 0 10 0 0 14 4 10 -1 4 13 13 3 12 0 -1 1 7 0 0 0 17 17 0 10 -1 4 10 10 4 4 4 4 9 9 5 8 8 6 0 0 18 12 5 17 4 4 4 14 17 17 2 17 4 18 14 14 5 2 9 0 0 11 6 0 11 18 10 0 0 18 7 14 1 7 4 18 12 5 5 12 12 4 14 14 14 4 4 4 6 6 0 5 5 5 0 16 10 4 
19 10 7 16 -1 9 0 12 3 0 14 4 10 -1 4 13 13 3 12 3 -1 1 7 0 0 0 17 17 0 10 -1 4 10 10 4 4 4 4 9 9 6 8 8 3 0 0 18 12 5 17 4 4 4 14 17 17 2 17 4 18 14 14 5 2 9 0 0 11 6 0 11 18 10 0 0 18 7 16 1 7 4 18 12 5 5 12 12 4 14 14 14 4 4 4 6 6 0 5 5 5 0 16 10 4 
19 10 7 16 -1 9 0 12 3 0 14 4 10 -1 4 13 13 3 12 3 -1 1 7 0 0 0 17 17 0 10 -1 4 10 10 4 4 4 4 9 9 5 8 8 3 0 0 18 12 5 17 4 4 4 14 17 17 2 17 4 18 14 14 5 2 9 0 0 11 6 0 11 18 10 0 0 18 7 16 1 7 4 18 12 5 5 12 12 4 14 14 14 4 4 4 6 6 0 5 5 5 0 16 10 4 
19 11 7 16 -1 9 0 10 0 0 14 4 10 -1 4 13 13 3 12 0 -1 1 7 0 0 0 17 17 0 10 -1 4 10 10 4 4 4 4 9 9 5 8 8 6 0 0 18 12 5 17 4 4 4 14 17 17 2 17 4 18 14 14 5 2 9 0 0 11 6 0 11 18 10 0 0 18 7 14 1 7 4 18 12 5 5 12 12 4 14 14 14 4 4 4 6 6 0 5 5 5 0 16 10 4 
19 10 7 16 -1 9 0 12 3 0 14 4 10 -1 4 13 13 3 12 3 -1 1 7 0 0 0 17 17 0 10 -1 4 10 10 4 4 4 4 9 9 5 8 8 3 0 0 18 12 5 17 4 4 4 14 17 17 2 17 4 18 14 14 5 2 9 0 0 11 6 0 11 18 10 0 0 18 7 16 1 7 4 18 12 5 5 12 12 4 14 14 14 4 4 4 6 6 0 5 5 5 0 16 10 4 
19 10 7 16 -1 9 0 12 3 0 14 4 10 -1 4 13 13 3 12 3 -1 1 7 0 0 0 17 17 0 10 -1 4 10 10 4 4 4 4 9 9 5 8 8 3 0 0 18 3 5 17 4 4 4 14 17 17 2 17 4 18 14 14 5 2 9 0 0 11 6 0 11 18 10 0 0 18 7 16 1 7 4 18 12 5 5 12 12 4 14 14 14 4 4 4 6 6 0 5 5 5 0 16 10 4 
19 10 7 16 -1 9 0 12 3 0 14 4 10 -1 4 13 13 3 12 3 -1 1 7 0 0 0 17 17 0 10 -1 4 10 10 4 4 4 4 9 9 6 8 8 3 0 0 18 12 5 17 4 4 4 14 17 17 2 17 4 18 14 14 5 2 9 0 0 11 6 0 11 18 10 0 0 18 7 16 1 7 4 18 12 5 5 12 12 4 14 14 14 4 4 4 6 6 0 5 5 5 0 16 10 4 
19 10 7 16 -1 9 0 12 3 0 14 4 10 -1 4 13 13 3 12 3 -1 1 7 0 0 0 17 17 0 10 -1 4 10 10 4 4 4 4 9 9 5 8 8 3 0 0 18 12 5 17 4 4 4 14 17 17 2 17 4 18 14 14 5 2 9 0 0 11 6 0 11 18 10 0 0 18 7 16 1 7 4 18 12 5 5 12 12 4 14 14 14 4 4 4 6 6 0 5 5 5 0 16 10 4 
19 10 7 16 -1 9 0 12 3 0 14 4 10 -1 4 13 13 3 12 3 -1 1 7 0 0 0 17 17 0 10 -1 4 10 10 4 4 4 4 9 9 5 8 8 3 0 0 18 12 5 17 4 4 4 14 17 17 2 17 4 18 14 14 5 2 9 0 0 11 6 0 11 18 10 0 0 18 7 16 1 7 4 18 12 5 5 12 12 4 14 14 14 4 4 4 6 6 0 5 5 5 0 16 10 4 
19 10 7 16 -1 9 0 12 3 0 14 4 10 -1 4 13 13 3 12 3 -1 1 7 0 0 0 17 17 0 10 -1 4 10 10 4 4 4 4 9 9 5 8 8 3 0 0 18 12 5 17 4 4 4 14 17 17 2 17 4 18 14 14 5 2 9 0 0 11 6 0 11 18 10 0 0 18 7 16 1 7 4 18 12 5 5 12 12 4 14 14 14 4 4 4 6 6 0 5 5 5 0 16 10 4 
