775749.0 236677.0 
721270.0 491290.0 
755297.0 490719.0 
775749.0 236677.0 
755297.0 490719.0 
743995.0 1266692.0 
743995.0 1266692.0 
778197.0 305874.0 
755867.0 490719.0 
779214.0 305874.0 
761480.0 1319406.0 
770435.0 588601.0 
761480.0 1319406.0 
779297.0 305874.0 
774542.0 1122165.0 
774542.0 1122165.0 
778279.0 624721.0 
786392.0 468179.0 
786392.0 468179.0 
785402.0 468342.0 
784773.0 766362.0 
784773.0 766362.0 
784546.0 774602.0 
784773.0 766362.0 
789269.0 468179.0 
785223.0 779586.0 
789882.0 523612.0 
791524.0 515833.0 
789882.0 523612.0 
791524.0 515833.0 
785322.0 779586.0 
790436.0 694085.0 
790876.0 615847.0 
792114.0 517388.0 
784579.0 229351.0 
733127.0 263122.0 
730565.0 445877.0 
750514.0 262694.0 
786965.0 229351.0 
786965.0 229351.0 
733144.0 263122.0 
731301.0 446996.0 
750696.0 262694.0 
750696.0 262694.0 
747007.0 407067.0 
748502.0 305169.0 
747007.0 407067.0 
750397.0 297158.0 
732868.0 483555.0 
774652.0 266718.0 
752087.0 444822.0 
736430.0 502132.0 
736299.0 506777.0 
736299.0 506777.0 
736640.0 501935.0 
774923.0 266718.0 
755241.0 444822.0 
737923.0 747281.0 
746021.0 536600.0 
739071.0 568695.0 
764057.0 477253.0 
765749.0 463663.0 
740268.0 841490.0 
742957.0 581457.0 
766229.0 483856.0 
787781.0 468603.0 
770100.0 472886.0 
743661.0 584876.0 
743661.0 584876.0 
788040.0 468603.0 
779727.0 555721.0 
779727.0 555721.0 
781079.0 481293.0 
743979.0 806470.0 
748626.0 619912.0 
748390.0 632272.0 
780188.0 588601.0 
780188.0 588601.0 
782964.0 528936.0 
782964.0 528936.0 
782964.0 528936.0 
797574.0 492440.0 
749483.0 684339.0 
760522.0 648792.0 
781302.0 598280.0 
783340.0 533157.0 
797983.0 511371.0 
797983.0 511371.0 
799373.0 492440.0 
799373.0 492440.0 
751753.0 1098739.0 
754701.0 730037.0 
754701.0 730037.0 
764235.0 664360.0 
799430.0 512069.0 
801730.0 492440.0 
755761.0 778945.0 
765075.0 664360.0 
757228.0 944776.0 
766007.0 664360.0 
