Objetivo 1; Objetivo 2; Porcentaje de peticiones servidas; Solucion factible
<<<<<<< HEAD
1375702.0;462295.0;63.636;SI
1379548.0;1305688.0;90.909;SI
1424852.0;424814.0;54.545;SI
1389370.0;460487.0;63.636;SI
1391802.0;376597.0;63.636;SI
1401423.0;375373.0;63.636;SI
1374450.0;1309665.0;90.909;SI
1424852.0;424814.0;54.545;SI
1398435.0;459263.0;63.636;SI
1377808.0;1309358.0;90.909;SI
1396067.0;460302.0;63.636;SI
1410988.0;430675.0;54.545;SI
1391802.0;376597.0;63.636;SI
1401689.0;436278.0;54.545;SI
1376275.0;462295.0;63.636;SI
1381380.0;1308390.0;90.909;SI
1389474.0;460487.0;63.636;SI
1407029.0;458521.0;63.636;SI
1375950.0;1309665.0;90.909;SI
1378605.0;1309358.0;90.909;SI
1399372.0;460302.0;63.636;SI
1418266.0;432575.0;54.545;SI
1417428.0;431780.0;54.545;SI
1393464.0;376597.0;63.636;SI
1393464.0;376597.0;63.636;SI
1406228.0;561308.0;59.091;SI
1406228.0;561308.0;59.091;SI
1410356.0;438178.0;54.545;SI
1409518.0;443806.0;54.545;SI
1406366.0;447072.0;54.545;SI
1381561.0;462058.0;63.636;SI
1381120.0;443537.0;59.091;SI
1384249.0;1305859.0;90.909;SI
1389513.0;460487.0;63.636;SI
1414277.0;375388.0;63.636;SI
1376880.0;1343540.0;90.909;SI
1377264.0;1309665.0;90.909;SI
1376371.0;1450774.0;95.455;SI
1376371.0;1450774.0;95.455;SI
1376401.0;1347422.0;90.909;SI
1376371.0;1450774.0;95.455;SI
1379662.0;1309358.0;90.909;SI
1411900.0;376003.0;63.636;SI
1418956.0;432575.0;54.545;SI
1399017.0;458300.0;63.636;SI
1416149.0;436278.0;54.545;SI
1412310.0;438203.0;54.545;SI
1416149.0;436278.0;54.545;SI
1416149.0;436278.0;54.545;SI
1411051.0;443806.0;54.545;SI
1409543.0;447072.0;54.545;SI
1408623.0;561308.0;59.091;SI
1383776.0;462058.0;63.636;SI
1383408.0;462822.0;63.636;SI
1390206.0;460487.0;63.636;SI
1415332.0;373729.0;63.636;SI
1377364.0;1309665.0;90.909;SI
1377364.0;1309665.0;90.909;SI
1376493.0;1347422.0;90.909;SI
1376493.0;1347422.0;90.909;SI
1380590.0;1309358.0;90.909;SI
1414493.0;376233.0;63.636;SI
1419722.0;432575.0;54.545;SI
1419722.0;432575.0;54.545;SI
1399239.0;376597.0;63.636;SI
1415408.0;441444.0;54.545;SI
1415408.0;441444.0;54.545;SI
1417937.0;436278.0;54.545;SI
1413449.0;443806.0;54.545;SI
1411115.0;560517.0;59.091;SI
1410457.0;438997.0;50.0;SI
1384372.0;463579.0;63.636;SI
1389343.0;463740.0;63.636;SI
1391058.0;459827.0;63.636;SI
1417295.0;375388.0;63.636;SI
1377738.0;1310058.0;90.909;SI
1415387.0;457000.0;63.636;SI
1420148.0;432575.0;54.545;SI
1399546.0;376597.0;63.636;SI
1415802.0;441444.0;54.545;SI
1415485.0;448414.0;54.545;SI
1414461.0;439465.0;50.0;SI
1411578.0;441691.0;50.0;SI
1411578.0;441691.0;50.0;SI
1411578.0;441691.0;50.0;SI
1418807.0;373729.0;63.636;SI
1377746.0;1450774.0;95.455;SI
1411749.0;444163.0;50.0;SI
1378215.0;1309665.0;90.909;SI
1420197.0;432575.0;54.545;SI
1387021.0;463939.0;63.636;SI
1415485.0;454330.0;54.545;SI
1377796.0;1343540.0;90.909;SI
1417925.0;460159.0;63.636;SI
1400157.0;376597.0;63.636;SI
1416448.0;441444.0;54.545;SI
1392480.0;465573.0;63.636;SI
1393918.0;458783.0;63.636;SI
1400157.0;376597.0;63.636;SI
1400157.0;376597.0;63.636;SI
=======
2075702.0;1022295.0;63.636;SI
1869548.0;1445688.0;90.909;SI
2054852.0;1124814.0;54.545;SI
2089370.0;1020487.0;63.636;SI
2091802.0;936597.0;63.636;SI
2101423.0;935373.0;63.636;SI
1864450.0;1449665.0;90.909;SI
2054852.0;1124814.0;54.545;SI
2098435.0;1019263.0;63.636;SI
1867808.0;1449358.0;90.909;SI
2096067.0;1020302.0;63.636;SI
2040988.0;1130675.0;54.545;SI
2091802.0;936597.0;63.636;SI
2031689.0;1136278.0;54.545;SI
2076275.0;1022295.0;63.636;SI
1871380.0;1448390.0;90.909;SI
2089474.0;1020487.0;63.636;SI
2107029.0;1018521.0;63.636;SI
1865950.0;1449665.0;90.909;SI
1868605.0;1449358.0;90.909;SI
2099372.0;1020302.0;63.636;SI
2048266.0;1132575.0;54.545;SI
2047428.0;1131780.0;54.545;SI
2093464.0;936597.0;63.636;SI
2093464.0;936597.0;63.636;SI
2036228.0;1191308.0;59.091;SI
2036228.0;1191308.0;59.091;SI
2040356.0;1138178.0;54.545;SI
2039518.0;1143806.0;54.545;SI
2036366.0;1147072.0;54.545;SI
2081561.0;1022058.0;63.636;SI
2081120.0;1073537.0;59.091;SI
1874249.0;1445859.0;90.909;SI
2089513.0;1020487.0;63.636;SI
2114277.0;935388.0;63.636;SI
1866880.0;1483540.0;90.909;SI
1867264.0;1449665.0;90.909;SI
1866371.0;1520774.0;95.455;SI
1866371.0;1520774.0;95.455;SI
1866401.0;1487422.0;90.909;SI
1866371.0;1520774.0;95.455;SI
1869662.0;1449358.0;90.909;SI
2111900.0;936003.0;63.636;SI
2048956.0;1132575.0;54.545;SI
2099017.0;1018300.0;63.636;SI
2046149.0;1136278.0;54.545;SI
2042310.0;1138203.0;54.545;SI
2046149.0;1136278.0;54.545;SI
2046149.0;1136278.0;54.545;SI
2041051.0;1143806.0;54.545;SI
2039543.0;1147072.0;54.545;SI
2038623.0;1191308.0;59.091;SI
2083776.0;1022058.0;63.636;SI
2083408.0;1022822.0;63.636;SI
2090206.0;1020487.0;63.636;SI
2115332.0;933729.0;63.636;SI
1867364.0;1449665.0;90.909;SI
1867364.0;1449665.0;90.909;SI
1866493.0;1487422.0;90.909;SI
1866493.0;1487422.0;90.909;SI
1870590.0;1449358.0;90.909;SI
2114493.0;936233.0;63.636;SI
2049722.0;1132575.0;54.545;SI
2049722.0;1132575.0;54.545;SI
2099239.0;936597.0;63.636;SI
2045408.0;1141444.0;54.545;SI
2045408.0;1141444.0;54.545;SI
2047937.0;1136278.0;54.545;SI
2043449.0;1143806.0;54.545;SI
2041115.0;1190517.0;59.091;SI
2040457.0;1208997.0;50.0;SI
2084372.0;1023579.0;63.636;SI
2089343.0;1023740.0;63.636;SI
2091058.0;1019827.0;63.636;SI
2117295.0;935388.0;63.636;SI
1867738.0;1450058.0;90.909;SI
2115387.0;1017000.0;63.636;SI
2050148.0;1132575.0;54.545;SI
2099546.0;936597.0;63.636;SI
2045802.0;1141444.0;54.545;SI
2045485.0;1148414.0;54.545;SI
2044461.0;1209465.0;50.0;SI
2041578.0;1211691.0;50.0;SI
2041578.0;1211691.0;50.0;SI
2041578.0;1211691.0;50.0;SI
2118807.0;933729.0;63.636;SI
1867746.0;1520774.0;95.455;SI
2041749.0;1214163.0;50.0;SI
1868215.0;1449665.0;90.909;SI
2050197.0;1132575.0;54.545;SI
2087021.0;1023939.0;63.636;SI
2045485.0;1154330.0;54.545;SI
1867796.0;1483540.0;90.909;SI
2117925.0;1020159.0;63.636;SI
2100157.0;936597.0;63.636;SI
2046448.0;1141444.0;54.545;SI
2092480.0;1025573.0;63.636;SI
2093918.0;1018783.0;63.636;SI
2100157.0;936597.0;63.636;SI
2100157.0;936597.0;63.636;SI
>>>>>>> b48b6849250e90753977de55c98639a9a5f4977e
