Objetivo 1; Objetivo 2; Porcentaje de peticiones servidas; Solucion factible
<<<<<<< HEAD
167560.0;397153.0;78.571;SI
167560.0;397153.0;78.571;SI
132648.0;556835.0;71.429;SI
133702.0;411821.0;67.857;SI
139461.0;547336.0;78.571;SI
167560.0;397153.0;78.571;SI
164475.0;401797.0;78.571;SI
143813.0;336733.0;64.286;SI
121009.0;421424.0;64.286;SI
148736.0;450471.0;71.429;SI
151422.0;385147.0;60.714;SI
150993.0;471797.0;60.714;SI
133816.0;344601.0;64.286;SI
141614.0;431700.0;75.0;SI
139685.0;534167.0;75.0;SI
164848.0;502638.0;78.571;SI
133489.0;372631.0;64.286;SI
133489.0;372631.0;64.286;SI
133489.0;372631.0;64.286;SI
133214.0;522736.0;64.286;SI
131496.0;209260.0;42.857;SI
149610.0;629462.0;75.0;SI
148980.0;356721.0;64.286;SI
150306.0;326530.0;57.143;SI
150212.0;484919.0;78.571;SI
153359.0;321652.0;71.429;SI
152871.0;411202.0;60.714;SI
153359.0;321652.0;71.429;SI
161464.0;460442.0;82.143;SI
151407.0;508884.0;67.857;SI
152804.0;491909.0;71.429;SI
141975.0;504081.0;78.571;SI
140252.0;411352.0;71.429;SI
173950.0;446218.0;75.0;SI
134380.0;315882.0;50.0;SI
135012.0;314127.0;60.714;SI
133802.0;353196.0;57.143;SI
151195.0;334730.0;53.571;SI
158288.0;392410.0;75.0;SI
154769.0;452370.0;71.429;SI
153160.0;395906.0;57.143;SI
144426.0;535778.0;71.429;SI
145321.0;520473.0;60.714;SI
149277.0;226021.0;50.0;SI
142584.0;360093.0;57.143;SI
140841.0;298672.0;46.429;SI
138785.0;479370.0;67.857;SI
137576.0;487455.0;64.286;SI
137567.0;562825.0;57.143;SI
134913.0;425540.0;60.714;SI
151448.0;499642.0;71.429;SI
160744.0;573164.0;89.286;SI
170143.0;394045.0;71.429;SI
155103.0;513063.0;60.714;SI
157075.0;409948.0;67.857;SI
154482.0;401038.0;75.0;SI
153590.0;561940.0;71.429;SI
153915.0;557132.0;67.857;SI
148429.0;454396.0;75.0;SI
146933.0;317121.0;57.143;SI
149545.0;302122.0;57.143;SI
149355.0;445829.0;67.857;SI
149676.0;578160.0;71.429;SI
143009.0;734878.0;82.143;SI
143337.0;720158.0;75.0;SI
146555.0;572360.0;78.571;SI
141364.0;234587.0;46.429;SI
141725.0;371739.0;64.286;SI
138282.0;354872.0;60.714;SI
137585.0;678189.0;71.429;SI
135998.0;412372.0;57.143;SI
161530.0;521463.0;64.286;SI
167871.0;584236.0;78.571;SI
164865.0;517017.0;82.143;SI
171181.0;549598.0;82.143;SI
158281.0;399235.0;67.857;SI
158669.0;562025.0;78.571;SI
157094.0;647418.0;85.714;SI
136146.0;240001.0;35.714;SI
172355.0;549598.0;82.143;SI
151057.0;509404.0;60.714;SI
159315.0;466872.0;67.857;SI
165530.0;457885.0;78.571;SI
138942.0;602634.0;67.857;SI
138782.0;448699.0;50.0;SI
171307.0;569809.0;82.143;SI
143597.0;383098.0;67.857;SI
139692.0;329367.0;57.143;SI
164126.0;656385.0;85.714;SI
140097.0;426415.0;64.286;SI
141476.0;586602.0;67.857;SI
