Objetivo 1; Objetivo 2; Porcentaje de peticiones servidas; Solucion factible
733672.0;376019.0;93.333;SI
809061.0;311987.0;100.0;SI
806668.0;320165.0;100.0;SI
817521.0;302744.0;100.0;SI
720345.0;391966.0;93.333;SI
706830.0;407696.0;93.333;SI
715446.0;393416.0;93.333;SI
841424.0;297466.0;100.0;SI
719137.0;392395.0;93.333;SI
820368.0;301260.0;100.0;SI
723034.0;386359.0;93.333;SI
845259.0;295004.0;100.0;SI
808019.0;316521.0;100.0;SI
820762.0;300426.0;100.0;SI
828842.0;298957.0;100.0;SI
733146.0;377715.0;93.333;SI
701823.0;443124.0;86.667;SI
830378.0;298030.0;100.0;SI
727796.0;380597.0;93.333;SI
834827.0;297556.0;100.0;SI
731489.0;380318.0;93.333;SI
794901.0;330611.0;100.0;SI
806668.0;320165.0;100.0;SI
817521.0;302744.0;100.0;SI
814701.0;308118.0;100.0;SI
842066.0;296670.0;100.0;SI
709905.0;396212.0;93.333;SI
712248.0;396144.0;93.333;SI
714269.0;394863.0;93.333;SI
736062.0;376019.0;93.333;SI
809330.0;311987.0;100.0;SI
722019.0;392259.0;93.333;SI
708252.0;409544.0;93.333;SI
708252.0;409544.0;93.333;SI
708252.0;409544.0;93.333;SI
708252.0;409544.0;93.333;SI
715942.0;394590.0;93.333;SI
721485.0;392395.0;93.333;SI
723118.0;386359.0;93.333;SI
825574.0;300426.0;100.0;SI
825574.0;300426.0;100.0;SI
825574.0;300426.0;100.0;SI
821954.0;301260.0;100.0;SI
825574.0;300426.0;100.0;SI
824366.0;300786.0;100.0;SI
825574.0;300426.0;100.0;SI
825574.0;300426.0;100.0;SI
734171.0;379104.0;93.333;SI
734798.0;377715.0;93.333;SI
705351.0;490871.0;86.667;SI
706178.0;450326.0;93.333;SI
707061.0;448782.0;93.333;SI
834760.0;300336.0;100.0;SI
730558.0;381179.0;93.333;SI
728829.0;383230.0;93.333;SI
836815.0;298030.0;100.0;SI
836815.0;298030.0;100.0;SI
835644.0;300262.0;100.0;SI
836631.0;299825.0;100.0;SI
836815.0;298030.0;100.0;SI
731500.0;380318.0;93.333;SI
731500.0;380318.0;93.333;SI
796847.0;364737.0;100.0;SI
796292.0;373183.0;100.0;SI
797231.0;335343.0;100.0;SI
796292.0;373183.0;100.0;SI
801020.0;332863.0;100.0;SI
807690.0;327127.0;100.0;SI
807690.0;327127.0;100.0;SI
819020.0;302744.0;100.0;SI
815770.0;309643.0;100.0;SI
816862.0;308118.0;100.0;SI
843270.0;297466.0;100.0;SI
845905.0;297234.0;100.0;SI
711268.0;397739.0;93.333;SI
710318.0;404283.0;93.333;SI
705404.0;528558.0;93.333;SI
844045.0;297466.0;100.0;SI
797350.0;381026.0;100.0;SI
731735.0;381179.0;93.333;SI
706578.0;450326.0;93.333;SI
799159.0;368700.0;100.0;SI
801410.0;334964.0;100.0;SI
708720.0;415838.0;93.333;SI
706578.0;450326.0;93.333;SI
806840.0;334129.0;100.0;SI
810011.0;316521.0;100.0;SI
712971.0;396183.0;93.333;SI
836870.0;299132.0;100.0;SI
832346.0;300426.0;100.0;SI
711699.0;407696.0;93.333;SI
719660.0;394863.0;93.333;SI
726002.0;386359.0;93.333;SI
824833.0;300990.0;100.0;SI
>>>>>>> b48b6849250e90753977de55c98639a9a5f4977e
