Objetivo 1; Objetivo 2; Porcentaje de peticiones servidas; Solucion factible
557114.0;396041.0;100.0;SI
501045.0;346465.0;95.0;SI
526126.0;398326.0;100.0;SI
542145.0;397060.0;100.0;SI
512985.0;406196.0;100.0;SI
501045.0;346465.0;95.0;SI
505666.0;415784.0;100.0;SI
507696.0;345007.0;95.0;SI
501045.0;346465.0;95.0;SI
544556.0;396347.0;100.0;SI
519513.0;400481.0;100.0;SI
553686.0;396069.0;100.0;SI
507731.0;342292.0;95.0;SI
501045.0;346465.0;95.0;SI
516793.0;403199.0;100.0;SI
492508.0;305397.0;90.0;SI
505564.0;345860.0;95.0;SI
563894.0;395959.0;100.0;SI
527937.0;400081.0;100.0;SI
515313.0;409289.0;100.0;SI
514432.0;341224.0;95.0;SI
547825.0;399533.0;100.0;SI
548473.0;399256.0;100.0;SI
547825.0;399533.0;100.0;SI
526220.0;400481.0;100.0;SI
563058.0;398654.0;100.0;SI
557447.0;399194.0;100.0;SI
563058.0;398654.0;100.0;SI
557447.0;399194.0;100.0;SI
502012.0;347256.0;95.0;SI
504462.0;346465.0;95.0;SI
504462.0;346465.0;95.0;SI
525972.0;404104.0;100.0;SI
521369.0;335036.0;95.0;SI
497072.0;309311.0;90.0;SI
493144.0;339670.0;90.0;SI
493144.0;339670.0;90.0;SI
543402.0;400351.0;100.0;SI
517344.0;341761.0;95.0;SI
514669.0;413662.0;100.0;SI
548734.0;400068.0;100.0;SI
526706.0;403609.0;100.0;SI
538133.0;402097.0;100.0;SI
538133.0;402097.0;100.0;SI
564022.0;398654.0;100.0;SI
504227.0;347256.0;95.0;SI
505761.0;346465.0;95.0;SI
522207.0;337599.0;95.0;SI
525744.0;406449.0;100.0;SI
500905.0;309311.0;90.0;SI
499692.0;347902.0;90.0;SI
493916.0;288527.0;80.0;SI
546441.0;401571.0;100.0;SI
517455.0;413409.0;100.0;SI
548842.0;400085.0;100.0;SI
548842.0;400085.0;100.0;SI
535780.0;403839.0;100.0;SI
535780.0;403839.0;100.0;SI
545119.0;403012.0;100.0;SI
546317.0;402689.0;100.0;SI
544424.0;403384.0;100.0;SI
545119.0;403012.0;100.0;SI
550112.0;399702.0;100.0;SI
553634.0;399506.0;100.0;SI
505009.0;354528.0;95.0;SI
513438.0;418132.0;100.0;SI
513438.0;418132.0;100.0;SI
513438.0;418132.0;100.0;SI
525417.0;341821.0;95.0;SI
530200.0;407192.0;100.0;SI
527614.0;411686.0;100.0;SI
532437.0;407097.0;100.0;SI
504058.0;381650.0;95.0;SI
501508.0;311836.0;90.0;SI
499957.0;348850.0;90.0;SI
550198.0;400085.0;100.0;SI
500202.0;300279.0;80.0;SI
500409.0;286103.0;80.0;SI
531250.0;407374.0;100.0;SI
501529.0;360584.0;90.0;SI
517481.0;413409.0;100.0;SI
505322.0;356661.0;95.0;SI
502350.0;337266.0;90.0;SI
515968.0;418132.0;100.0;SI
505272.0;311061.0;90.0;SI
544313.0;403950.0;100.0;SI
502537.0;317323.0;90.0;SI
511290.0;355353.0;95.0;SI
537963.0;404309.0;100.0;SI
546626.0;402350.0;100.0;SI
502235.0;353862.0;90.0;SI
535912.0;406993.0;100.0;SI
511290.0;355353.0;95.0;SI
537069.0;406145.0;100.0;SI
502053.0;359709.0;90.0;SI
502537.0;317323.0;90.0;SI
505272.0;311061.0;90.0;SI
502053.0;359709.0;90.0;SI
511290.0;355353.0;95.0;SI
511290.0;355353.0;95.0;SI
