Objetivo 1; Objetivo 2; Porcentaje de peticiones servidas; Solucion factible
<<<<<<< HEAD
1349611.0;752170.0;86.667;SI
1328555.0;1343096.0;100.0;SI
1330653.0;810547.0;86.667;SI
1330653.0;810547.0;86.667;SI
1330653.0;810547.0;86.667;SI
1349611.0;752170.0;86.667;SI
1349611.0;752170.0;86.667;SI
1328016.0;1360700.0;100.0;SI
1349611.0;752170.0;86.667;SI
1349611.0;752170.0;86.667;SI
1355605.0;737923.0;86.667;SI
1329548.0;1173378.0;100.0;SI
1349611.0;752170.0;86.667;SI
1329785.0;341474.0;86.667;SI
1365191.0;681986.0;86.667;SI
1360522.0;711234.0;86.667;SI
1349611.0;752170.0;86.667;SI
1331298.0;340816.0;86.667;SI
1330653.0;810547.0;86.667;SI
1313534.0;344132.0;80.0;SI
1363797.0;699070.0;86.667;SI
1365017.0;692386.0;86.667;SI
1355605.0;737923.0;86.667;SI
1380996.0;668959.0;86.667;SI
1345105.0;696908.0;80.0;SI
1318673.0;321510.0;80.0;SI
1374442.0;672667.0;86.667;SI
1347233.0;694876.0;80.0;SI
1329785.0;341474.0;86.667;SI
1349611.0;752170.0;86.667;SI
1327968.0;341575.0;86.667;SI
1357902.0;729817.0;86.667;SI
1370798.0;680879.0;86.667;SI
1332489.0;801211.0;86.667;SI
1349611.0;752170.0;86.667;SI
1345105.0;696908.0;80.0;SI
1349611.0;752170.0;86.667;SI
1325269.0;306369.0;80.0;SI
1350621.0;738890.0;86.667;SI
1314471.0;334820.0;80.0;SI
1329301.0;1343096.0;100.0;SI
1367831.0;681986.0;86.667;SI
1367602.0;691045.0;86.667;SI
1360922.0;724744.0;86.667;SI
1360922.0;724744.0;86.667;SI
1361909.0;718153.0;86.667;SI
1361909.0;718153.0;86.667;SI
1361909.0;718153.0;86.667;SI
1361909.0;718153.0;86.667;SI
1332213.0;340816.0;86.667;SI
1330995.0;830659.0;86.667;SI
1365964.0;705631.0;86.667;SI
1367601.0;694610.0;86.667;SI
1365964.0;705631.0;86.667;SI
1367601.0;694610.0;86.667;SI
1355795.0;737923.0;86.667;SI
1384979.0;669498.0;86.667;SI
