27 8 39 34 0 21 27 10 21 16 12 18 6 19 23 15 34 12 2 36 30 20 25 0 23 7 14 32 -1 14 5 24 28 29 19 5 1 8 22 20 27 38 12 4 9 0 38 7 38 1 32 11 20 2 29 29 0 0 22 29 17 6 19 -1 6 1 30 15 -1 12 13 30 5 28 24 27 11 4 3 13 5 38 10 3 25 28 15 11 19 32 25 16 14 2 34 35 22 20 14 24 11 6 23 6 37 11 24 6 24 24 37 0 17 15 27 22 6 1 20 23 33 36 39 18 11 21 22 27 10 0 35 25 1 26 38 25 23 10 18 10 -1 23 9 9 4 0 16 38 5 24 18 38 29 1 22 29 34 3 25 33 19 8 24 15 31 23 36 0 10 30 37 38 20 4 29 25 26 10 24 2 12 38 8 7 18 27 0 17 34 22 6 9 -1 12 6 2 5 35 16 19 13 20 17 1 8 29 3 15 5 29 21 29 8 0 24 14 7 11 4 10 17 16 6 32 2 14 13 13 24 32 38 4 24 38 8 4 15 -1 8 0 0 26 -1 33 1 9 33 34 38 34 22 -1 30 27 18 0 32 4 15 16 16 0 16 2 1 38 25 0 5 0 5 10 30 6 37 1 36 20 16 28 16 27 16 26 12 26 16 26 14 3 21 10 38 23 36 20 28 37 34 30 35 -1 1 4 14 32 12 28 2 8 18 35 28 33 1 13 1 15 29 20 8 33 13 21 12 11 16 13 23 11 20 11 18 22 15 18 12 20 12 18 28 25 24 21 28 11 4 33 12 27 37 10 8 31 11 30 25 0 16 34 39 35 32 20 25 34 8 8 8 21 25 7 5 35 30 1 4 34 2 23 24 25 1 6 34 0 0 23 36 31 3 21 17 6 2 39 1 32 2 1 14 10 39 1 29 8 0 32 15 
31 36 25 15 0 35 27 0 5 21 6 28 11 32 35 19 39 22 25 31 30 13 38 6 34 36 11 3 18 11 14 2 30 17 14 23 23 1 37 32 1 1 18 -1 23 8 36 38 3 19 4 29 -1 22 15 15 9 26 31 32 38 20 3 14 32 38 25 25 20 38 2 0 3 31 1 29 33 26 4 16 8 19 4 29 27 31 17 6 32 -1 39 22 13 4 6 24 13 16 15 7 21 15 1 34 15 30 38 12 33 37 28 38 30 31 25 -1 34 2 10 22 24 17 30 18 26 36 3 34 7 31 31 2 14 2 33 15 35 15 15 21 10 25 30 38 17 3 10 18 11 12 18 19 30 22 10 5 6 13 19 29 28 20 32 -1 20 7 22 16 25 24 11 28 32 35 37 15 12 5 25 10 7 27 27 33 7 0 36 9 16 3 10 21 13 6 19 19 35 7 22 37 26 10 29 19 0 16 28 13 4 16 18 11 23 9 35 29 29 27 10 20 8 24 9 22 12 15 21 28 20 6 0 15 0 35 18 21 2 30 18 27 28 39 5 9 31 21 2 29 30 36 9 19 -1 35 17 11 39 30 32 1 33 0 23 11 36 7 28 26 32 12 5 9 9 39 12 14 28 8 29 15 21 34 30 12 16 34 33 15 9 30 11 2 12 38 22 26 0 9 26 4 0 39 12 26 14 37 21 25 8 35 33 26 9 20 3 23 37 28 9 11 13 28 27 6 32 26 25 -1 30 14 5 39 35 21 22 27 26 13 6 4 17 27 13 20 14 34 36 25 32 35 19 10 0 7 32 4 38 28 3 28 23 12 30 39 16 4 37 39 30 -1 15 10 37 2 16 32 16 15 8 8 3 30 14 23 36 8 21 39 15 -1 34 12 19 37 10 11 26 12 7 11 20 2 6 12 32 29 16 33 6 
27 8 39 34 0 21 27 10 21 16 12 18 6 19 23 15 34 12 2 36 30 20 25 0 23 7 14 32 -1 14 5 24 28 29 19 5 1 8 22 20 27 38 12 4 9 0 38 7 38 1 32 11 20 3 29 29 0 0 22 29 17 6 19 -1 6 1 30 15 -1 12 13 30 5 28 24 27 11 4 3 13 5 38 10 3 25 28 15 11 19 32 25 16 14 2 34 35 22 20 14 24 11 6 23 6 37 11 24 6 24 24 37 0 17 15 27 22 6 1 20 23 33 36 39 18 11 21 22 27 10 0 35 25 1 26 38 25 23 10 18 10 -1 23 9 9 4 0 16 38 5 24 18 38 29 1 22 29 34 3 25 33 19 8 24 15 31 23 36 0 10 30 37 38 20 4 29 25 26 10 24 2 12 38 8 7 18 27 0 17 34 22 6 9 -1 12 6 2 5 35 16 19 13 20 17 1 8 29 3 15 5 29 21 29 8 0 24 14 7 11 4 10 17 16 6 32 2 14 13 13 24 32 38 4 24 38 8 4 15 -1 8 0 0 26 -1 33 1 9 33 34 38 34 22 -1 30 27 18 0 32 4 15 16 16 0 16 2 1 38 25 0 5 0 5 10 30 6 37 1 36 20 16 28 16 27 16 26 12 26 16 26 14 3 21 10 38 23 36 20 28 37 34 30 35 -1 1 4 14 32 12 28 2 8 18 35 28 33 1 13 1 15 29 20 8 33 13 21 12 11 16 13 23 11 20 11 18 22 15 18 12 20 12 18 28 25 24 21 28 11 4 33 12 27 37 10 8 31 11 30 25 0 16 34 39 35 32 20 25 34 8 8 8 21 25 7 5 35 30 1 4 34 2 23 24 25 1 6 34 0 0 23 36 31 3 21 17 6 2 39 1 32 2 1 14 10 39 1 29 8 0 32 15 
31 36 25 15 0 35 27 0 5 21 6 28 11 32 35 19 39 22 25 31 30 13 38 6 34 36 11 3 18 11 14 2 30 17 14 23 23 1 37 32 1 1 18 -1 23 8 36 37 3 19 4 29 -1 22 15 15 9 26 31 32 38 20 3 14 32 38 25 25 20 38 2 0 3 31 1 29 33 26 4 16 8 19 4 29 27 31 15 6 32 -1 39 22 13 4 6 24 13 16 15 7 21 15 1 34 15 30 38 12 33 37 28 38 30 31 25 -1 34 2 10 22 24 17 30 18 26 36 3 34 7 31 31 2 14 2 33 15 35 15 15 21 10 25 30 38 17 3 10 18 11 12 18 19 30 22 10 5 7 13 19 29 28 20 32 -1 20 7 22 16 25 24 11 28 32 35 37 15 12 5 25 10 7 27 27 33 7 0 36 9 16 3 10 21 13 6 19 19 35 7 22 37 29 10 29 19 0 16 28 13 4 16 18 11 23 9 35 29 29 27 10 20 8 24 9 22 12 15 21 28 20 6 0 15 0 35 18 21 2 30 18 27 28 39 5 9 31 21 2 29 30 36 9 19 -1 35 17 11 39 30 32 1 33 0 23 11 36 7 28 26 32 12 5 9 9 39 12 14 28 8 29 15 21 34 30 12 16 34 33 15 9 30 11 2 12 38 22 26 0 9 26 4 0 39 12 26 14 37 21 25 8 35 33 26 9 20 3 23 37 28 9 11 13 28 27 6 32 26 25 -1 30 14 5 39 35 21 22 27 26 13 6 4 17 27 13 20 14 34 36 25 32 35 19 10 0 7 32 4 38 28 3 28 23 12 30 39 16 4 37 39 30 -1 15 10 37 2 16 32 16 15 8 8 3 30 14 23 36 9 21 39 15 -1 34 12 19 37 10 11 26 12 7 11 20 2 6 12 32 29 16 33 6 
-1 37 23 1 36 39 17 28 4 11 39 17 6 14 32 32 29 27 36 7 17 25 10 18 32 32 27 30 24 1 0 2 15 6 33 38 20 7 7 33 31 6 8 8 21 17 -1 10 37 9 17 36 12 21 -1 21 24 34 20 18 21 15 21 -1 22 20 0 34 24 34 37 18 21 15 18 36 39 14 0 11 9 14 14 32 21 18 8 27 22 21 12 23 11 7 38 15 21 25 27 21 8 21 18 39 23 3 15 33 22 13 3 38 4 8 -1 28 33 26 20 33 19 7 5 5 25 39 11 17 36 1 22 33 38 3 4 18 37 28 11 36 14 38 38 38 36 7 35 1 8 21 36 33 16 32 33 5 16 36 21 33 22 11 9 32 2 0 21 38 10 36 8 16 9 34 18 18 20 2 33 37 9 30 2 19 4 22 17 7 12 3 3 14 17 12 38 29 19 37 20 6 4 37 26 18 39 -1 38 25 31 37 30 37 21 39 10 31 7 35 15 5 18 30 10 25 23 1 22 22 34 16 11 7 27 1 33 19 26 16 30 20 14 22 30 24 28 14 0 32 37 1 23 28 29 0 37 13 15 4 5 39 21 35 36 32 11 18 22 16 24 18 2 27 30 22 0 22 11 38 17 14 11 25 12 33 35 14 13 13 14 13 9 8 -1 2 22 29 33 33 12 15 24 17 -1 4 29 37 8 8 39 14 8 19 31 33 28 39 18 20 27 5 33 2 34 36 34 6 29 28 17 23 37 17 30 30 32 -1 31 22 14 19 6 26 12 32 13 22 21 24 25 16 21 23 38 17 17 25 8 32 31 5 4 12 2 2 34 29 38 28 2 31 16 17 18 36 22 11 17 37 14 9 28 13 25 32 15 4 7 13 36 24 5 32 1 32 31 30 30 14 16 22 22 0 11 24 24 36 16 17 38 
27 8 39 34 0 21 27 10 21 16 12 18 6 19 23 15 34 12 2 36 30 20 25 0 23 7 14 32 -1 14 5 24 28 29 19 5 1 8 22 20 27 38 12 4 9 0 38 7 38 1 32 11 20 2 29 29 0 0 22 29 17 6 19 -1 6 1 30 15 -1 12 13 30 5 28 24 27 11 4 3 13 5 38 10 3 25 28 15 11 19 32 25 16 14 2 34 35 22 20 14 24 11 6 23 6 37 11 24 6 24 24 37 0 17 15 27 22 6 1 20 23 33 36 39 18 11 21 22 27 10 0 35 25 1 26 38 25 23 10 18 10 -1 23 9 9 4 0 16 38 5 24 18 38 29 1 22 29 34 3 25 33 19 8 24 15 31 23 36 0 10 30 37 38 20 4 29 25 26 10 24 2 12 38 8 7 18 27 0 17 34 22 6 9 -1 12 6 2 5 35 16 19 13 20 17 1 8 29 3 15 5 29 21 29 8 0 24 14 7 11 4 10 17 16 6 32 2 14 13 13 24 32 38 4 24 38 8 4 15 -1 8 0 0 26 -1 33 1 9 33 34 38 34 22 -1 30 27 18 0 32 4 15 16 16 0 16 2 1 38 25 0 5 0 5 10 30 6 37 1 36 20 16 28 16 27 16 26 12 26 16 26 14 3 21 10 38 23 36 20 28 37 34 30 35 -1 1 4 14 32 12 28 2 8 18 35 28 33 1 15 1 15 29 20 8 33 13 21 12 11 16 13 23 11 20 11 18 22 15 18 12 20 12 18 28 25 24 21 28 11 4 33 12 27 37 10 8 31 11 30 25 0 16 34 39 35 32 20 25 34 8 8 8 21 25 7 5 35 30 1 4 34 2 23 24 25 1 6 34 0 0 23 36 31 3 21 17 6 2 39 1 32 2 1 14 10 39 1 29 8 0 32 15 
31 36 25 15 0 35 27 0 5 21 6 28 11 32 35 19 39 22 25 31 30 13 38 6 34 36 11 3 18 11 14 2 30 17 14 23 23 1 37 32 1 1 18 -1 23 8 36 38 3 19 4 29 -1 22 15 15 9 26 31 32 38 20 3 14 32 38 25 25 20 38 2 0 3 31 1 29 33 26 4 16 8 19 4 29 27 31 17 6 32 -1 39 22 13 4 6 24 13 16 15 7 21 15 1 34 15 30 38 12 33 37 28 38 30 31 25 -1 34 2 10 22 24 17 30 18 26 36 3 34 7 31 31 2 14 2 33 15 35 15 15 21 10 25 30 38 17 3 10 18 11 12 18 19 30 22 10 5 6 13 19 29 28 20 32 -1 20 7 22 16 25 24 11 28 32 35 37 15 12 5 25 10 7 27 27 33 7 0 36 9 16 3 10 21 13 6 19 19 35 7 22 37 26 10 29 19 0 16 28 13 4 16 18 11 23 9 35 29 29 27 10 20 8 24 9 22 12 15 21 28 20 6 0 15 0 35 18 21 2 30 18 27 28 39 5 9 31 21 2 29 30 36 9 19 -1 35 17 11 39 30 32 1 33 0 23 11 36 7 28 26 32 12 5 9 9 39 12 14 28 8 29 15 21 34 30 12 16 34 33 15 9 30 11 2 12 38 22 26 0 9 26 4 0 39 12 26 14 37 21 25 8 35 33 26 9 20 3 22 37 28 9 11 13 28 27 6 32 26 25 -1 30 14 5 39 35 21 22 27 26 13 6 4 17 27 13 20 14 34 36 25 32 35 19 10 0 7 32 4 38 28 3 28 23 12 30 39 16 4 37 39 30 -1 15 10 37 2 16 32 16 15 8 8 3 30 14 23 36 8 21 39 15 -1 34 12 19 37 10 11 26 12 7 11 20 2 6 12 32 29 16 33 6 
31 36 25 15 0 35 27 0 5 21 6 28 11 32 35 19 39 22 25 31 30 13 38 6 34 36 11 3 18 11 14 2 30 17 14 23 23 1 37 32 1 1 18 -1 23 8 36 38 3 19 4 29 -1 22 15 15 9 26 31 32 38 20 3 14 32 38 25 25 20 38 2 0 3 31 1 29 33 26 4 16 8 19 4 29 27 31 15 6 32 -1 39 22 13 4 6 24 13 16 15 7 21 15 1 34 15 30 38 12 33 37 28 38 30 31 25 -1 34 2 10 22 24 17 30 18 26 36 3 34 7 31 31 2 14 2 33 15 35 15 15 21 10 25 30 38 17 3 10 18 11 12 18 19 30 22 10 5 7 13 19 29 28 20 32 -1 20 7 22 16 25 24 11 28 32 35 37 15 12 5 25 10 7 27 27 33 7 0 36 9 16 3 10 21 13 6 19 19 35 7 22 37 29 10 29 19 0 16 28 13 4 16 18 11 23 9 35 29 29 27 10 20 8 24 9 22 12 15 21 28 20 6 0 15 0 35 18 21 2 30 18 27 28 39 5 9 31 21 2 29 30 36 9 19 -1 35 17 11 39 30 32 1 33 0 23 11 36 7 28 26 32 12 5 9 9 39 12 14 28 8 29 15 21 34 30 12 16 34 33 15 9 30 11 2 12 38 22 26 0 9 26 4 0 39 12 26 14 37 21 25 8 35 33 26 9 20 3 23 37 28 9 11 13 28 27 6 32 26 25 -1 30 14 5 39 35 21 22 27 26 13 6 4 17 27 13 20 14 34 36 25 32 35 19 10 0 7 32 4 38 28 3 28 23 12 30 39 16 4 37 39 30 -1 15 10 37 2 16 32 16 15 8 8 3 30 14 23 36 9 21 39 15 -1 34 12 19 37 10 11 26 12 7 11 20 2 6 12 32 29 16 33 6 
-1 37 23 1 36 39 17 28 4 11 39 17 6 14 32 32 29 27 36 7 17 25 10 18 32 32 27 30 24 1 0 2 15 6 33 38 20 7 7 33 31 6 8 8 21 17 -1 10 37 9 17 36 12 21 -1 21 24 34 20 18 21 15 21 -1 22 20 0 34 24 34 37 18 21 15 18 36 39 14 0 11 9 14 14 32 21 18 8 27 22 21 12 23 11 7 38 15 21 25 27 21 8 21 18 39 23 3 15 33 22 13 3 38 4 8 -1 28 33 26 20 33 19 7 5 5 25 39 11 17 36 1 22 33 38 3 4 18 37 28 11 36 14 38 37 38 36 7 35 1 8 21 36 33 16 32 33 5 16 36 21 33 22 11 9 32 2 0 21 38 10 36 8 16 9 34 18 18 20 2 33 37 9 30 2 19 4 22 17 7 12 3 3 14 17 12 38 29 19 37 20 6 4 37 26 18 39 -1 38 25 31 37 30 37 21 39 10 31 7 35 15 5 18 30 10 25 23 1 22 22 34 16 11 7 27 1 33 19 26 16 30 20 14 22 30 24 28 14 0 32 37 1 23 28 29 0 37 13 15 4 5 39 21 35 36 32 11 18 22 16 24 18 2 27 30 22 0 22 11 38 17 14 11 25 12 33 35 14 13 13 14 13 9 8 -1 2 22 29 33 33 12 15 24 17 -1 4 29 37 8 8 39 14 8 19 31 33 28 39 18 20 27 5 33 2 34 36 34 6 29 28 17 23 37 17 30 30 32 -1 31 22 14 19 6 26 12 32 13 22 21 24 25 16 21 23 38 17 17 25 8 32 31 5 4 12 2 2 34 29 38 28 2 31 16 17 18 36 22 11 17 37 14 9 28 13 25 32 15 4 7 13 36 24 5 32 1 32 31 30 30 14 16 22 22 0 11 24 24 36 16 17 38 
-1 37 23 1 36 39 17 28 4 11 39 17 6 14 32 32 29 27 36 7 17 25 10 18 32 32 27 30 24 1 0 2 15 6 33 38 20 7 7 33 31 6 8 8 21 17 -1 10 37 9 17 36 12 21 -1 21 24 34 20 18 21 15 21 -1 22 20 0 34 24 34 37 18 21 15 18 36 39 14 0 11 9 14 14 32 21 18 8 27 22 21 12 23 11 7 38 15 21 25 27 21 8 21 18 39 23 3 15 33 22 13 3 38 4 8 -1 28 33 26 20 33 19 7 5 5 25 39 11 17 36 1 22 33 38 3 4 18 37 28 11 36 14 38 37 38 36 7 35 1 8 21 36 33 16 32 33 5 16 36 21 33 22 11 9 32 2 0 21 38 10 36 8 16 9 34 18 18 20 2 33 37 9 30 2 19 4 22 17 7 12 3 3 14 17 12 38 29 19 37 20 6 4 37 26 18 39 -1 38 25 31 37 30 37 21 39 10 31 7 35 15 5 18 30 10 25 23 1 22 22 34 16 11 7 27 1 33 19 26 16 30 20 14 22 30 24 28 14 0 32 37 1 23 28 29 0 37 13 15 4 5 39 21 35 36 32 11 18 22 16 24 18 2 27 30 22 0 22 11 38 17 14 11 25 12 33 35 14 13 13 14 13 9 8 -1 2 22 29 33 33 12 15 24 17 -1 4 29 37 8 8 39 14 8 19 31 33 28 39 18 20 27 5 33 2 34 36 34 6 29 28 17 23 37 17 30 30 32 -1 31 22 14 19 6 26 12 32 13 22 21 24 25 16 21 23 38 17 17 25 8 32 31 5 4 12 2 2 34 29 38 28 2 31 16 17 18 36 22 11 17 37 14 9 28 13 25 32 15 4 7 13 36 24 5 32 1 32 31 30 30 14 16 22 22 0 11 24 24 36 16 17 38 
