Objetivo 1; Objetivo 2; Porcentaje de peticiones servidas; Solucion factible
<<<<<<< HEAD
1273774.0;368132.0;87.5;SI
1299314.0;367773.0;93.75;SI
1289127.0;419062.0;93.75;SI
1344863.0;351079.0;93.75;SI
1315894.0;359159.0;93.75;SI
1326337.0;354851.0;93.75;SI
1289961.0;380422.0;93.75;SI
1289127.0;419062.0;93.75;SI
1307617.0;380026.0;93.75;SI
1346086.0;351079.0;93.75;SI
1324510.0;377832.0;93.75;SI
1324510.0;377832.0;93.75;SI
1325077.0;371847.0;93.75;SI
1326851.0;354851.0;93.75;SI
1326851.0;354851.0;93.75;SI
1326851.0;354851.0;93.75;SI
1326851.0;354851.0;93.75;SI
1298208.0;403758.0;93.75;SI
1303123.0;403222.0;93.75;SI
1304746.0;399196.0;93.75;SI
1303123.0;403222.0;93.75;SI
1304746.0;399196.0;93.75;SI
1296393.0;405000.0;93.75;SI
1293813.0;405200.0;93.75;SI
1291552.0;419941.0;93.75;SI
1314115.0;387272.0;93.75;SI
1321395.0;380190.0;93.75;SI
1313534.0;391394.0;93.75;SI
1308951.0;392950.0;93.75;SI
1314395.0;382017.0;93.75;SI
1313534.0;391394.0;93.75;SI
1346321.0;351474.0;93.75;SI
1348265.0;351079.0;93.75;SI
1326174.0;374348.0;93.75;SI
1329017.0;354851.0;93.75;SI
1329017.0;354851.0;93.75;SI
1308124.0;402837.0;93.75;SI
1308124.0;402837.0;93.75;SI
1295654.0;405652.0;93.75;SI
1294829.0;365786.0;87.5;SI
1293452.0;372613.0;87.5;SI
1291767.0;330577.0;81.25;SI
1292000.0;398834.0;87.5;SI
1292490.0;376053.0;87.5;SI
1293910.0;368532.0;87.5;SI
1321903.0;380618.0;93.75;SI
1309191.0;392950.0;93.75;SI
1315578.0;382017.0;93.75;SI
1314491.0;391394.0;93.75;SI
1346413.0;353251.0;93.75;SI
1330145.0;354851.0;93.75;SI
1329753.0;357023.0;93.75;SI
1329097.0;371847.0;93.75;SI
1308527.0;403222.0;93.75;SI
1299098.0;410626.0;93.75;SI
1302888.0;409262.0;93.75;SI
1304451.0;338883.0;87.5;SI
1304451.0;338883.0;87.5;SI
1298314.0;427229.0;93.75;SI
1298314.0;427229.0;93.75;SI
1297342.0;437813.0;93.75;SI
1293853.0;374760.0;87.5;SI
1293853.0;374760.0;87.5;SI
1292259.0;416875.0;87.5;SI
1292386.0;403231.0;87.5;SI
1321970.0;380618.0;93.75;SI
1312581.0;392950.0;93.75;SI
1309778.0;395614.0;93.75;SI
1316310.0;382334.0;93.75;SI
1346499.0;354218.0;93.75;SI
1342691.0;354851.0;93.75;SI
1342691.0;354851.0;93.75;SI
1331431.0;356150.0;93.75;SI
1329820.0;380372.0;93.75;SI
1330754.0;377642.0;93.75;SI
1301204.0;426664.0;93.75;SI
1303903.0;411901.0;93.75;SI
1305872.0;341872.0;87.5;SI
1306407.0;341601.0;87.5;SI
1301175.0;427229.0;93.75;SI
1301082.0;373503.0;87.5;SI
1299968.0;374312.0;87.5;SI
1301082.0;373503.0;87.5;SI
1294047.0;391234.0;87.5;SI
1294780.0;376053.0;87.5;SI
1293906.0;397060.0;87.5;SI
1298136.0;375053.0;87.5;SI
1297951.0;375716.0;87.5;SI
1292775.0;348381.0;81.25;SI
1348086.0;354218.0;93.75;SI
1294088.0;338929.0;81.25;SI
1295795.0;376053.0;87.5;SI
1301519.0;428889.0;93.75;SI
1327422.0;380618.0;93.75;SI
1295214.0;391234.0;87.5;SI
1306623.0;411917.0;93.75;SI
1339647.0;356390.0;93.75;SI
1332444.0;368003.0;93.75;SI
1305054.0;355723.0;87.5;SI
1309879.0;406014.0;93.75;SI
=======
1903774.0;508132.0;87.5;SI
1929314.0;437773.0;93.75;SI
1919127.0;489062.0;93.75;SI
1974863.0;421079.0;93.75;SI
1945894.0;429159.0;93.75;SI
1956337.0;424851.0;93.75;SI
1919961.0;450422.0;93.75;SI
1919127.0;489062.0;93.75;SI
1937617.0;450026.0;93.75;SI
1976086.0;421079.0;93.75;SI
1954510.0;447832.0;93.75;SI
1954510.0;447832.0;93.75;SI
1955077.0;441847.0;93.75;SI
1956851.0;424851.0;93.75;SI
1956851.0;424851.0;93.75;SI
1956851.0;424851.0;93.75;SI
1956851.0;424851.0;93.75;SI
1928208.0;473758.0;93.75;SI
1933123.0;473222.0;93.75;SI
1934746.0;469196.0;93.75;SI
1933123.0;473222.0;93.75;SI
1934746.0;469196.0;93.75;SI
1926393.0;475000.0;93.75;SI
1923813.0;475200.0;93.75;SI
1921552.0;489941.0;93.75;SI
1944115.0;457272.0;93.75;SI
1951395.0;450190.0;93.75;SI
1943534.0;461394.0;93.75;SI
1938951.0;462950.0;93.75;SI
1944395.0;452017.0;93.75;SI
1943534.0;461394.0;93.75;SI
1976321.0;421474.0;93.75;SI
1978265.0;421079.0;93.75;SI
1956174.0;444348.0;93.75;SI
1959017.0;424851.0;93.75;SI
1959017.0;424851.0;93.75;SI
1938124.0;472837.0;93.75;SI
1938124.0;472837.0;93.75;SI
1925654.0;475652.0;93.75;SI
1924829.0;505786.0;87.5;SI
1923452.0;512613.0;87.5;SI
1921767.0;540577.0;81.25;SI
1922000.0;538834.0;87.5;SI
1922490.0;516053.0;87.5;SI
1923910.0;508532.0;87.5;SI
1951903.0;450618.0;93.75;SI
1939191.0;462950.0;93.75;SI
1945578.0;452017.0;93.75;SI
1944491.0;461394.0;93.75;SI
1976413.0;423251.0;93.75;SI
1960145.0;424851.0;93.75;SI
1959753.0;427023.0;93.75;SI
1959097.0;441847.0;93.75;SI
1938527.0;473222.0;93.75;SI
1929098.0;480626.0;93.75;SI
1932888.0;479262.0;93.75;SI
1934451.0;478883.0;87.5;SI
1934451.0;478883.0;87.5;SI
1928314.0;497229.0;93.75;SI
1928314.0;497229.0;93.75;SI
1927342.0;507813.0;93.75;SI
1923853.0;514760.0;87.5;SI
1923853.0;514760.0;87.5;SI
1922259.0;556875.0;87.5;SI
1922386.0;543231.0;87.5;SI
1951970.0;450618.0;93.75;SI
1942581.0;462950.0;93.75;SI
1939778.0;465614.0;93.75;SI
1946310.0;452334.0;93.75;SI
1976499.0;424218.0;93.75;SI
1972691.0;424851.0;93.75;SI
1972691.0;424851.0;93.75;SI
1961431.0;426150.0;93.75;SI
1959820.0;450372.0;93.75;SI
1960754.0;447642.0;93.75;SI
1931204.0;496664.0;93.75;SI
1933903.0;481901.0;93.75;SI
1935872.0;481872.0;87.5;SI
1936407.0;481601.0;87.5;SI
1931175.0;497229.0;93.75;SI
1931082.0;513503.0;87.5;SI
1929968.0;514312.0;87.5;SI
1931082.0;513503.0;87.5;SI
1924047.0;531234.0;87.5;SI
1924780.0;516053.0;87.5;SI
1923906.0;537060.0;87.5;SI
1928136.0;515053.0;87.5;SI
1927951.0;515716.0;87.5;SI
1922775.0;558381.0;81.25;SI
1978086.0;424218.0;93.75;SI
1924088.0;548929.0;81.25;SI
1925795.0;516053.0;87.5;SI
1931519.0;498889.0;93.75;SI
1957422.0;450618.0;93.75;SI
1925214.0;531234.0;87.5;SI
1936623.0;481917.0;93.75;SI
1969647.0;426390.0;93.75;SI
1962444.0;438003.0;93.75;SI
1935054.0;495723.0;87.5;SI
1939879.0;476014.0;93.75;SI
>>>>>>> b48b6849250e90753977de55c98639a9a5f4977e
